land_cover_types,insitu_sm,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
10,0.0366166670573875,0.018167333677411,0.0557254962623119,0.1274467706680297,0.0202714465558528,0.0299551337957382,0.0386074110865592,0.0178655833005905,0.0189214758574962
10,0.0290833333468375,0.0163548160344362,0.0543082877993583,0.1292338669300079,0.0244585182517766,0.0333587005734443,0.0379928201436996,0.0170108880847692,0.0135196996852755
10,0.0406833335679645,0.0161679182201623,0.0532071329653263,0.1040112525224685,0.0192925315350294,0.036511518061161,0.0436401739716529,0.0180576629936695,0.0174871068447828
10,0.0123770833791544,0.0150875700637698,0.0489125922322273,0.0845232382416725,0.0129243582487106,0.0245991386473178,0.0286892224103212,0.0075122029520571,0.0
12,0.0120291668572463,0.0098383463919162,0.0484097152948379,0.0690635293722152,0.0087035363540053,0.0199999995529651,0.020000010728836,0.0107747372239828,0.0089724417775869
12,0.0119979167260074,0.0094027873128652,0.048119269311428,0.0676476657390594,0.0098099522292613,0.0199999995529651,0.020000010728836,0.0119259059429168,0.0031434064731001
12,0.0119833334562524,0.0156036298722028,0.0479252822697162,0.0742751583456993,0.0119738010689616,0.0199999995529651,0.020000010728836,0.0104087833315134,0.0038758506998419
10,0.0119791668257676,0.017264999449253,0.0477873980998992,0.0685299336910247,0.0103292511776089,0.0212598536163568,0.0209239013493061,0.0082088885828852,0.0
12,0.0119312501822909,0.0129835456609725,0.047587651759386,0.0682187005877494,0.0117500778287649,0.0199999995529651,0.020000010728836,0.0141646238043904,0.010040589608252
12,0.0116916667417778,0.0145462844520807,0.0465858243405818,0.0648171529173851,0.0090686921030282,0.0199999995529651,0.020000010728836,0.0122111309319734,0.005951109342277
10,0.011527083319379,0.0125461798161268,0.0426291041076183,0.0591320656239986,0.0064388653263449,0.0235009975731372,0.023085132241249,0.003959790803492,3.051850944757461e-05
12,0.0115020833133409,0.0040118237957358,0.0419461205601692,0.0626872181892395,0.0058988607488572,0.0238499362021684,0.0212860591709613,0.0067054699175059,0.0001831110566854
12,0.0115541667037178,0.0093937274068593,0.0415567159652709,0.0627584680914878,0.0095048015937209,0.0240536667406559,0.0228785686194896,0.0050029745325446,0.0010376293212175
5,0.0115270834163918,0.0167765542864799,0.0574709698557853,0.0426452904939651,0.0052268374711275,0.0236731152981519,0.02631208114326,0.0073938420973718,0.0003967406228184
