pixel_id,lat,lon,land_cover_types,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
OZNET_8,-35.09024811,146.3064728,10,7.789836113127017e-28,1.2779164746448815e-26,2.801911956818179e-25,1.991221791795175e-24,4.0282107319547336e-24,6.3020452140189e-24,1.9941039800443454e-23,1.1875362814769726e-24
OZNET_10,-35.06959915,146.1689301,10,3.588009620926135e-26,1.826670411671751e-24,4.93475595083572e-22,2.3639589726778175e-18,3.481908298372824e-19,1.2011424176288946e-19,1.5452292981700232e-16,7.024001127884067e-17
OZNET_11,-35.00534821,146.3098755,10,4.225152458519052e-28,4.873002332992756e-11,2.7842385926625704e-20,5.754818679580712e-17,1.5970616201091528e-15,2.3158264797224048e-14,2.2497799852643196e-16,2.992352361971887e-17
OZNET_12,-34.96776962,146.0163269,12,1.3457605772013826e-36,1.5658606339617446e-43,6.772139097098555e-32,2.656775016841024e-30,1.1228193183099673e-30,1.0991595606816339e-31,1.1342867981806442e-27,2.1092099145949948e-26
OZNET_13,-34.84262085,145.8669128,12,9.322523212967168e-24,2.3188530031106425e-19,2.91942506912042e-18,9.094877994646926e-10,2.7008178980741165e-10,3.3231298174550133e-10,1.3030168704513363e-08,1.4423339415192193e-08
OZNET_14,-34.85182953,146.1152954,10,5.413386686603869e-53,1.0219173249859289e-53,7.874333160957778e-48,2.1861592283006765e-46,1.5840661251643768e-45,3.4375856824605966e-49,3.515146610141495e-46,1.0481729195839652e-45
OZNET_15,-34.8469696,146.4139862,12,6.0520540430780286e-27,3.0006855320717968e-28,1.0187847659373886e-30,2.0329883519321564e-33,4.448732251810247e-30,4.419178993447753e-28,7.288456124078093e-32,3.752363186588267e-33
OZNET_16,-34.71942902,146.0200348,10,5.3369390795857686e-36,7.507800137086941e-28,1.339711881982901e-30,2.5589533870110307e-23,1.8595248831457726e-24,1.0085298798186369e-21,1.5176039960184e-20,2.5552763238405666e-21
OZNET_17,-34.65478134,146.1102753,10,7.189070434334155e-35,1.7971720559268198e-34,1.1216130380849624e-26,2.2349015773895216e-30,1.1481801637204069e-26,2.2403216343342448e-27,4.501288961126637e-27,4.431071122997972e-26
OZNET_18,-34.72835159,146.2931671,10,4.128052777534652e-51,1.0113897206106001e-47,3.6331909350093277e-41,1.1116187143564451e-46,2.958522169964911e-45,1.834472073013755e-46,1.9215900654498487e-46,1.6861057208013417e-43
OZNET_19,-34.62887955,145.8489532,10,9.211208869837283e-49,6.539206758407095e-45,3.450194430411007e-40,2.2521757249755582e-26,3.149288321175112e-26,1.8050256880479592e-25,9.749727721558936e-25,3.2526754836376572e-24
Quebec_1,56.55308,76.47258,8,9.342485724421717e-17,0.47803400477549923,0.5964353751372321,0.3077413315658798,0.03898017145453367,0.027002938428638604,0.027457593655753416,0.08592525329947596
REMEDHUS_1,41.14894104,-5.397570133,12,1.4243039472581547e-10,1.2133308582726058e-25,4.721854737191702e-19,2.8721102987279597e-17,5.085382669103592e-16,1.5725667948062524e-15,5.757722032046876e-14,3.4548651086395845e-13
REMEDHUS_2,41.23923111,-5.544270039,12,1.542271476724403e-48,4.786658385556848e-100,3.69093830981862e-73,1.1647098125554834e-76,1.1372714686246933e-86,9.38874270517332e-79,2.8898286293339943e-59,1.5386505968172747e-69
REMEDHUS_3,41.19405938,-5.446329832,12,5.317073617063191e-61,3.2301392799805696e-87,2.0943851109368002e-70,2.4521726810227634e-55,1.4274900855839002e-58,2.77501459221576e-56,3.8631117637739265e-43,2.3501770597803577e-45
REMEDHUS_4,41.19602966,-5.359970093,12,2.6629801181948636e-12,1.624280511280983e-15,1.504494125549721e-10,7.229785121057687e-13,7.630212024958469e-13,1.2665958954771052e-12,1.800412819366369e-11,8.13239993261401e-12
REMEDHUS_5,41.27473068,-5.591899872,12,4.706547698299093e-46,5.717596017964793e-46,2.028420905409903e-31,2.918164628999685e-40,3.1702709997520567e-41,3.102235651465199e-44,9.768548087021145e-34,5.131682411042089e-33
REMEDHUS_6,41.28919983,-5.467130184,12,4.306980841346686e-46,3.2244807280064084e-51,5.861318932395551e-43,5.096593632387154e-35,1.2799709035534462e-32,3.518536122270985e-31,1.3050613196995251e-27,1.4887689702620487e-29
REMEDHUS_7,41.28543091,-5.378074885,12,4.733028583754053e-61,1.0437620617411864e-60,4.757755077459012e-47,1.802187706603788e-61,1.0420103571456717e-54,1.898524396169759e-55,1.07570691970773e-47,1.9763773457620476e-51
REMEDHUS_8,41.29277993,-5.273535013,12,1.1462505423275415e-42,3.7513810792470306e-51,5.501610817396079e-45,4.848177708629033e-43,4.3254129796543546e-39,1.5178411995321836e-37,1.1223488776819513e-28,5.4073810723296985e-33
REMEDHUS_9,41.37337875,-5.548500061,12,1.4381454584968765e-54,7.624988131988477e-50,3.9683424977730753e-50,7.966514511148715e-45,1.8662653133186994e-45,6.140100798262797e-45,8.824732161189565e-35,1.4002061918521374e-34
REMEDHUS_10,41.3651104,-5.459745169,10,4.1628449936402496e-17,8.350114170170273e-38,9.336763075652014e-40,1.9862727555827445e-40,3.5948104242321186e-37,1.40840676955385e-36,4.740438115333166e-31,1.57803114068054e-33
REMEDHUS_11,41.39085007,-5.352580071,12,1.2061374767246034e-44,6.003979069931303e-46,2.6661942820445507e-38,1.5329180459841348e-45,1.7714218160346158e-43,4.0349546709729937e-42,1.1372899556581339e-32,1.7624867436434943e-37
REMEDHUS_12,41.3939209,-5.32145977,12,1.5341324716581789e-58,1.427403487531396e-69,1.5459085558694623e-57,2.0285542504463307e-57,1.5951856292962798e-52,9.384977277740822e-51,1.2199840879785605e-36,2.6611241137202163e-43
REMEDHUS_13,41.34709167,-5.224740028,12,5.8010622131487024e-55,7.241188977707886e-66,3.328301372395624e-50,1.1192691600623062e-53,1.2557739326667246e-53,2.863453143484832e-51,3.0327934480729706e-37,6.838626569265875e-41
REMEDHUS_14,41.45117569,-5.384849787,7,1.4739731480639238e-34,3.3231487404583134e-50,2.3921327509331783e-41,2.0252689233907666e-37,9.60327346457521e-35,2.017271276084981e-34,3.780711280385707e-28,2.945543102143797e-31
RISMA_3,49.51950836,-97.95648956,12,0.009661848887098284,0.0003280698738906699,4.623745416394404e-06,0.0002145661963626313,0.018745165580946195,0.015473416048195084,0.00021342764367057168,0.0021658015364661217
RISMA_4,49.49250031,-97.93373871,12,0.3571622345863041,0.07238724359794052,0.04708926683434188,0.0022473872013274603,0.0003881245101235354,1.0922851054782184e-05,0.005883823448814986,0.004199685450613895
RISMA_6,49.69785881,-97.99338341,12,0.005041129050510392,9.536703397259923e-05,7.284271968486227e-05,0.0017899607944832164,0.004553323147433994,0.002500903021746766,0.018169807373085822,0.03792063259737959
