pixel_id,lat,lon,land_cover_types,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
389_SCAN,34.7849006652832,-90.8176879882812,12.0,4.895649801534213e-28,2.7386499754896163e-17,2.0284971503647134e-24,7.784864082205226e-18,1.4098666556192084e-11,1.994054901579556e-12,3.2330961216684435e-15,2.7124598209135174e-15
391_SCAN,34.2778816223145,-91.3501663208008,12.0,7.328307760119418e-16,2.4471455726076913e-14,1.5137934714584565e-09,3.2088149616133265e-10,4.799486261755609e-09,9.212006506748282e-11,1.0419046687037828e-09,4.3570258598137117e-11
393_SCAN,29.2157802581787,-99.7551727294922,10.0,1.9281490262373186e-88,2.9314507030103254e-46,2.7870075438878034e-46,1.5887208723789513e-61,1.1873302195601893e-53,4.852776024848511e-53,4.786010237175691e-58,7.800273885878932e-58
394_SCAN,36.4597587585449,-120.706008911133,7.0,1.1354442056319204e-23,7.466753710258647e-18,1.8805921836892567e-13,2.423880353048478e-16,2.5592634607825576e-11,4.1065485952794016e-11,4.777073177483823e-13,2.364104734835677e-13
395_SCAN,30.2999992370605,-84.4166717529297,2.0,6.493304988016316e-54,1.6932080802163503e-66,4.819135408729368e-26,4.0129317287676715e-30,2.6199802115008657e-33,6.349360529495297e-33,1.2800551474247996e-34,1.0954496407483986e-20
396_SCAN,31.74269363586426,-110.052449523112,10.0,1.3405280105227647e-56,8.013222176619845e-22,1.2541408944647787e-37,3.094379757007366e-50,2.4357398021822786e-52,3.0901951291979955e-52,7.411127979890616e-46,4.2328790572490413e-45
399_SCAN,38.0139389038086,-109.127449035645,10.0,3.9562027640879566e-12,0.002263059138297712,8.488796677315545e-07,0.0007287612293549505,0.004418604714118746,0.0032331119986531067,0.00913200049694136,0.00945034462505926
400_SCAN,33.533821105957,-103.630966186523,10.0,5.668427337012283e-31,1.5399825879368035e-24,4.619306538781376e-28,4.151846221054898e-32,3.242165776251364e-29,9.142198569476865e-31,1.2331603231660955e-28,2.246720043319369e-28
402_SCAN,32.6666717529297,-81.1999969482422,8.0,2.420798885268609e-36,5.860660921007138e-34,1.2615066572153507e-13,1.3920155703472128e-09,2.5838753008811507e-16,1.683417554092904e-17,2.771343231850104e-06,0.0007914669413515493
403_SD,13.2828998565674,30.4783000946045,10.0,7.310563691823638e-13,8.178749668416915e-06,4.983894287334765e-15,6.736833471624211e-16,1.1424964648114358e-15,7.222063460194075e-17,0.0036682061664515256,8.436811780898029e-07
404_SE-Htm,56.09763,13.41897,5.0,8.195992868028912e-43,2.8782763257971166e-29,4.188424081462209e-21,4.575555206127876e-24,5.014467360786785e-19,4.071322049091256e-20,5.17219006335117e-10,3.958478200911821e-08
407_SMAPVEX,42.559151,-71.954755,4.0,2.6271016067091905e-25,1.5879328270674972e-11,1.3193185347772811e-09,2.996395676604036e-15,1.8671713254657153e-07,1.273886573126903e-07,0.00030186076871668903,6.762013849991983e-07
409_SMAPVEX,42.650670000000005,-72.138575,5.0,1.2878870431238134e-16,2.784197151035408e-25,2.3984295783891618e-12,2.4432948811761287e-07,1.1233454605408176e-07,1.854310470393714e-07,2.1689108985039907e-05,0.0002546673496007688
410_SMAPVEX,42.68092,-72.01332,5.0,5.042477740063496e-16,2.6065947620637773e-10,2.2897461897111262e-07,4.633533896623554e-21,2.997002416808623e-07,1.548198813093154e-07,2.3895320981897502e-05,0.0001959907643274477
