land_cover_types,insitu_sm,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
10.0,0.406274998560548,0.3999368548393249,0.4212135672569275,0.3651626706123352,0.3231006860733032,0.4704536497592926,0.3899154961109161,0.0347733907401561,0.1126132979989051
10.0,0.391860416159034,0.3912418782711029,0.4053492844104767,0.3078714311122894,0.3694920241832733,0.3944088220596313,0.371971070766449,0.0676734670996666,0.2082583159208297
5.0,0.385888891087638,0.3796335756778717,0.372279405593872,0.3141597807407379,0.3838183879852295,0.4133587479591369,0.3633054196834564,0.2354218661785125,0.7642444968223572
12.0,0.381133337815603,0.3948744833469391,0.3879626095294952,0.316704511642456,0.3914294242858886,0.4149725437164306,0.3985451459884643,0.2332236468791961,0.2613910436630249
12.0,0.394318753232559,0.3869129121303558,0.3870128095149994,0.3206992745399475,0.3751686215400696,0.3905739486217499,0.388636440038681,0.2965581119060516,0.3465987145900726
12.0,0.391132557114889,0.4083455502986908,0.4113937318325043,0.3213462829589844,0.3919518887996673,0.3981541991233825,0.4026933908462524,0.2777828574180603,0.3627124726772308
12.0,0.405089361870543,0.4045370519161224,0.3962140679359436,0.320366621017456,0.3980194330215454,0.4276497066020965,0.4294649064540863,0.3190110921859741,0.3440351486206054
5.0,0.41532272642309,0.4262324869632721,0.4213556349277496,0.3275035917758941,0.4052959382534027,0.4484913945198059,0.4348813593387604,0.025942301377654,0.4421521723270416
12.0,0.412382221884198,0.4309016168117523,0.4067213237285614,0.3274834752082824,0.423807144165039,0.4947840869426727,0.4862697124481201,0.1205549240112304,0.2477797716856002
9.0,0.403753193769049,0.4100324213504791,0.4038759768009186,0.3279888927936554,0.4254350662231445,0.4228319227695465,0.4161823093891144,0.0607460550963878,0.1590624749660492
9.0,0.399218750496705,0.4062460362911224,0.3914403319358825,0.3191487789154053,0.409070074558258,0.4442172646522522,0.4061436653137207,0.3270929455757141,0.3591113090515136
12.0,0.395504253975889,0.4050424098968506,0.3770704865455627,0.3176469504833221,0.4172332286834717,0.4881676435470581,0.43060964345932,0.1168950870633125,0.1439252942800521
10.0,0.392931111653646,0.3981586098670959,0.3726870119571686,0.3131334483623504,0.413353681564331,0.4019320011138916,0.3863677084445953,0.2739601731300354,0.3259987235069275
9.0,0.395983720241591,0.4119919836521148,0.3688423335552215,0.3087994158267975,0.4066649377346039,0.3992669284343719,0.4076802134513855,0.0963199436664581,0.2162846773862838
9.0,0.418669443991449,0.4318090975284576,0.4120596647262573,0.3333968222141266,0.4163929522037506,0.4545405805110931,0.4840658605098724,0.3380418717861175,0.4569841623306274
8.0,0.401778050312182,0.4171784520149231,0.3852635324001312,0.3108269572257995,0.3896534442901611,0.4117103517055511,0.4195864200592041,0.1432804018259048,0.1559190601110458
8.0,0.400684779752856,0.403153657913208,0.3669288158416748,0.3146462142467499,0.4083787202835083,0.4113690555095672,0.442297875881195,0.1431194990873336,0.2294991910457611
12.0,0.402454169467092,0.4147795736789703,0.3765594959259033,0.3101242780685425,0.4001991748809814,0.4151959419250488,0.4826641678810119,0.321845531463623,0.3977172076702118
8.0,0.410680850135519,0.4241999685764313,0.3839319348335266,0.319548100233078,0.4199691414833069,0.4468788504600525,0.529281735420227,0.0847308859229087,0.1601306200027465
12.0,0.422900000344152,0.4492179751396179,0.4265185892581939,0.3384979665279388,0.4610126316547394,0.5048699378967285,0.5406513214111328,0.123504914343357,0.300271600484848
5.0,0.413234783255536,0.4379759728908539,0.3990177810192108,0.315535306930542,0.4419696033000946,0.4871142208576202,0.5406513214111328,0.1609603762626648,0.1455427706241607
9.0,0.413887499521176,0.4381175935268402,0.3988524675369262,0.3201139867305755,0.4295077919960022,0.4624486863613128,0.5406513214111328,0.4599895179271698,0.3490096628665924
